Encabezado:
	Formato: multipista sincronica
	Numero de pistas: 10
	Pulsos por negra: 384
Pista 0:
	Tama~no: 35
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[204284] Evento: metaevento, Canal: 15
[204284] Evento: metaevento, Canal: 15
Final de la pista 0.
Pista 1:
	Tama~no: 7970
[0] Evento: metaevento, Canal: 15
[0] Evento: cambio de control, Canal: 0
[0] Evento: cambio de programa, Canal: 0
[0] Evento: cambio de control, Canal: 0
[0] Evento: metaevento, Canal: 15
[0] Evento: cambio de control, Canal: 0
[0] Evento: cambio de pitch, Canal: 0
[1536] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[145728] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[145728] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 54
[145824] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[145824] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[145824] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[145920] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[145920] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[145920] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[146112] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[146112] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[146112] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[146208] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[146208] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 30
[146304] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[146304] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 74
[146304] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[146496] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[146496] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[146496] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[146592] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[146592] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[146592] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 20
[146688] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[146688] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[146688] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[146688] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[146880] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[146880] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[146880] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[146880] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 63
[146976] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[146976] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[146976] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 20
[147072] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[147072] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 64
[147072] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 90
[147168] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[147168] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[147168] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 34
[147264] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[147264] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[147264] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 54
[147360] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[147360] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[147360] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[147456] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[147456] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[147456] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[147648] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[147648] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[147648] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[147744] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[147744] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[147840] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[147840] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 74
[147840] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[148032] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[148032] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[148032] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[148128] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[148128] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[148128] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 20
[148224] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[148224] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[148224] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[148224] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[148416] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[148416] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[148416] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 63
[148512] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[148512] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[148608] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[148608] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 64
[148608] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 90
[148704] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[148704] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[148800] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[148800] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 54
[148896] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[148896] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[148896] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[148992] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[148992] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[148992] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[149184] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[149184] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[149184] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[149280] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[149280] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 30
[149376] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[149376] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 74
[149376] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[149568] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[149568] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[149568] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[149664] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[149664] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[149664] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[149760] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[149760] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[149760] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[149760] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[149952] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[149952] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[149952] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[149952] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 63
[150048] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[150048] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[150048] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[150144] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[150144] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 64
[150144] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 90
[150240] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[150240] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[150336] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[150336] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 54
[150432] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[150432] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[150432] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[150528] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[150528] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[150528] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[150720] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[150720] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[150720] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[150816] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[150816] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[150912] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[150912] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 74
[150912] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[151104] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[151104] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[151104] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[151200] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[151200] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[151200] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[151296] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[151296] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[151296] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[151296] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[151488] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[151488] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[151488] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 63
[151584] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[151584] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[151680] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[151680] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 64
[151680] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 90
[151776] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[151776] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[151776] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 34
[151872] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[151872] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[151872] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 54
[151968] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[151968] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[151968] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[152064] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[152064] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[152064] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[152256] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[152256] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[152256] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[152352] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[152352] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[152448] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[152448] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 74
[152448] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[152640] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[152640] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[152640] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[152736] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[152736] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[152736] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 20
[152832] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[152832] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[152832] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[152832] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[153024] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[153024] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[153024] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[153024] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 63
[153120] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[153120] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[153120] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[153216] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[153216] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 64
[153216] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 90
[153312] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[153312] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[153312] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 34
[153408] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[153408] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[153408] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 54
[153504] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[153504] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[153504] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[153600] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[153600] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[153600] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[153792] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[153792] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[153792] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[153984] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[153984] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 74
[153984] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[154176] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[154176] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[154176] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 54
[154176] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[154368] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[154368] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[154368] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[154368] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[154560] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[154560] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[154560] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[154560] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 50
[154656] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[154656] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[154752] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 74
[154752] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[154848] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[154848] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[154848] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[154944] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[154944] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 84
[155040] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[155136] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[155136] Evento: nota encendida, Canal: 9, Nota: C#, Octava: 3, Velocidad: 70
[155328] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[155328] Evento: nota apagada, Canal: 9, Nota: C#, Octava: 3, Velocidad: 0
[155328] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[155520] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[155520] Evento: nota encendida, Canal: 9, Nota: C#, Octava: 2, Velocidad: 74
[155520] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[155712] Evento: nota apagada, Canal: 9, Nota: C#, Octava: 2, Velocidad: 0
[155712] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[155712] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 54
[155712] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[155904] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[155904] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[155904] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[155904] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[156096] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[156096] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[156096] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[156288] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[156288] Evento: nota encendida, Canal: 9, Nota: C#, Octava: 2, Velocidad: 74
[156288] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[156480] Evento: nota apagada, Canal: 9, Nota: C#, Octava: 2, Velocidad: 0
[156480] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[156480] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[156480] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[156576] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[156576] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[156672] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[156672] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[156864] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[156864] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[156864] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[157056] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[157056] Evento: nota encendida, Canal: 9, Nota: C#, Octava: 2, Velocidad: 74
[157056] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[157248] Evento: nota apagada, Canal: 9, Nota: C#, Octava: 2, Velocidad: 0
[157248] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[157248] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 54
[157248] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[157440] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[157440] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[157440] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[157440] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[157632] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[157632] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[157632] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[157632] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[157824] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[157824] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[157824] Evento: nota encendida, Canal: 9, Nota: C#, Octava: 2, Velocidad: 74
[157824] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[158016] Evento: nota apagada, Canal: 9, Nota: C#, Octava: 2, Velocidad: 0
[158016] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[158016] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[158016] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[158112] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[158112] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[158208] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[158208] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[158400] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[158400] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[158400] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[158592] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[158592] Evento: nota encendida, Canal: 9, Nota: C#, Octava: 2, Velocidad: 74
[158592] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[158784] Evento: nota apagada, Canal: 9, Nota: C#, Octava: 2, Velocidad: 0
[158784] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[158784] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 54
[158784] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[158976] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[158976] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[158976] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[158976] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[159168] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[159168] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[159168] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[159168] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[159360] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[159360] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[159360] Evento: nota encendida, Canal: 9, Nota: C#, Octava: 2, Velocidad: 74
[159360] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[159552] Evento: nota apagada, Canal: 9, Nota: C#, Octava: 2, Velocidad: 0
[159552] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
